image_path,label_path,class_name,class_id,x_center,y_center,width,height
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_262.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_262.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_263.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_263.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_264.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_264.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_265.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_265.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_266.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_266.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_267.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_267.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_268.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_268.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_269.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_269.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_270.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_270.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_271.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_271.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_272.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_272.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_273.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_273.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_274.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_274.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_275.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_275.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_276.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_276.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_277.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_277.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_278.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_278.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_279.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_279.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_280.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_280.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_281.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_281.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_282.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_282.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_283.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_283.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_284.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_284.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_285.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_285.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_286.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_286.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_287.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_287.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_289.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_289.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_290.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_290.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_291.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_291.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_292.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_292.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_293.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_293.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_294.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_294.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_295.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_295.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_296.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_296.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_297.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_297.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_298.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_298.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_299.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_299.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_300.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_300.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_301.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_301.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_302.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_302.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_303.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_303.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_304.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_304.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_305.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_305.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_306.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_306.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_307.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_307.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_308.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_308.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_309.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_309.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_310.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_310.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_311.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_311.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_312.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_312.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_313.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_313.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_314.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_314.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_315.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_315.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_322.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_322.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_333.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_333.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_344.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_344.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_349.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_349.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_350.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_350.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_351.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_351.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_352.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_352.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_353.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_353.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_354.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_354.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_355.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_355.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_356.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_356.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_357.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_357.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_358.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_358.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_359.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_359.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_360.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_360.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_361.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_361.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_362.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_362.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_363.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_363.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_364.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_364.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_365.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_365.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_366.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_366.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_367.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_367.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_368.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_368.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_369.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_369.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_370.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_370.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_371.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_371.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_372.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_372.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_373.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_373.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_374.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_374.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_375.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_375.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_376.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_376.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_377.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_377.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_378.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_378.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\Images\damage\missing_part\aug_379.jpg,D:\Projects\Aero-AI_DroneDeliverySystem\Data\Auto_labelling\labels\damage\missing_part\aug_379.txt,damage\missing_part,1,0.5,0.5,0.95,0.95
